match_id,event_id,index,period,minute,second,type,team,player,position,play_pattern,x,y,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_body_part,pass_type,carry_end_location,pass_outcome,ball_receipt_outcome,dribble_outcome,duel_type,duel_outcome,interception_outcome,pass_aerial_won,pass_switch,pass_cross,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_technique,shot_body_part,shot_type,shot_outcome,shot_freeze_frame,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_right_foot,clearance_body_part,clearance_left_foot,pass_inswinging,pass_technique,pass_deflected,block_deflection,pass_outswinging,shot_aerial_won,pass_through_ball,block_save_block,clearance_head,shot_one_on_one,clearance_aerial_won,pass_cut_back,pass_goal_assist,dribble_nutmeg
3895302,794ec549-5288-4d1a-93e8-0fc6d3968784,1,1,0,0,Starting XI,Bayer Leverkusen,,,Regular Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,3a9a2c57-b177-47ed-9447-11f081b0e388,2,1,0,0,Starting XI,Werder Bremen,,,Regular Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,1f956a2b-ece0-475b-8802-e82ed922c307,3,1,0,0,Half Start,Bayer Leverkusen,,,Regular Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,79b90fbb-2cfd-419b-90f4-f0e5980c47d3,4,1,0,0,Half Start,Werder Bremen,,,Regular Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,221b0c8d-6386-4ae8-bb4a-a1dc98742312,5,1,0,3,Pass,Werder Bremen,Nick Woltemade,Right Center Forward,From Kick Off,61.0,40.1,Marvin Ducksch,2.1540658,2.7610862,Ground Pass,"[59.0, 40.9]",Right Foot,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,76f95d8a-7d26-4262-a142-5be7b0cd022d,6,1,0,3,Ball Receipt*,Werder Bremen,Marvin Ducksch,Left Center Forward,From Kick Off,59.0,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,77809242-1460-4395-8779-94a0cfc275b1,7,1,0,3,Carry,Werder Bremen,Marvin Ducksch,Left Center Forward,From Kick Off,59.0,40.9,,,,,,,,"[59.0, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ff56e821-21e9-4cef-ba2a-7eb5eb3769c6,8,1,0,4,Pass,Werder Bremen,Marvin Ducksch,Left Center Forward,From Kick Off,59.0,40.6,Christian Groß,24.041006,3.0332322,Ground Pass,"[35.1, 43.2]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ae74c490-d721-45ca-936f-3975b25d1c94,9,1,0,6,Ball Receipt*,Werder Bremen,Christian Groß,Center Back,From Kick Off,35.1,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cf9088bc-7e59-4d57-8ac5-31658da858bb,10,1,0,6,Carry,Werder Bremen,Christian Groß,Center Back,From Kick Off,35.1,43.2,,,,,,,,"[35.1, 43.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4464cb75-f45f-4508-8444-2560d1625d06,11,1,0,7,Pass,Werder Bremen,Christian Groß,Center Back,From Kick Off,35.1,43.7,Julián Malatini,20.189602,1.6650436,Ground Pass,"[33.2, 63.8]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4f4800c3-368a-457f-8a4e-46c9946e3aae,12,1,0,9,Ball Receipt*,Werder Bremen,Julián Malatini,Right Center Back,From Kick Off,33.2,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,e9648006-8cd2-43f2-8615-c4cd3f583f05,13,1,0,9,Carry,Werder Bremen,Julián Malatini,Right Center Back,From Kick Off,33.2,63.8,,,,,,,,"[32.7, 65.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cfa1f5e1-4e8e-4fc2-bbc8-4df5fdef8283,14,1,0,9,Pressure,Bayer Leverkusen,Amine Adli,Left Attacking Midfield,From Kick Off,85.5,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b88bbf46-30c8-4c60-b8cc-6d855f94f990,15,1,0,10,Pass,Werder Bremen,Julián Malatini,Right Center Back,From Kick Off,32.7,65.3,Mitchell Weiser,17.189823,0.81419677,Ground Pass,"[44.5, 77.8]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,696b974a-7b21-415e-9089-0fb05ba1d301,16,1,0,11,Ball Receipt*,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,44.5,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,bb0fcac1-b9be-4fac-aca1-bc7bd8d55150,17,1,0,11,Carry,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,44.5,77.8,,,,,,,,"[44.5, 77.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,63a6070e-0c56-4615-8bab-8f6792d5562a,18,1,0,11,Pass,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,44.5,77.5,Nick Woltemade,21.217445,-0.58408105,Ground Pass,"[62.2, 65.8]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,a43fa179-91f5-4b22-9f74-7f20af0570e4,19,1,0,12,Pressure,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,From Kick Off,55.6,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,77ded78e-cd66-40c5-9cdf-79a503677c94,20,1,0,13,Ball Receipt*,Werder Bremen,Nick Woltemade,Right Center Forward,From Kick Off,62.2,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,38ede0ea-1d7d-4357-a8dd-648b04341778,21,1,0,13,Carry,Werder Bremen,Nick Woltemade,Right Center Forward,From Kick Off,62.2,65.8,,,,,,,,"[58.3, 66.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,27a4530a-65a3-4a3f-bff3-450ea8c03503,22,1,0,13,Pass,Werder Bremen,Nick Woltemade,Right Center Forward,From Kick Off,58.3,66.0,Mitchell Weiser,6.2482,2.4468544,Ground Pass,"[53.5, 70.0]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,333686d1-368f-4220-8fae-ad246659d269,23,1,0,14,Ball Receipt*,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,53.5,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,9d2ca811-c1c1-4060-ae7f-f8e28c1aef53,24,1,0,14,Pass,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,53.5,70.0,Marvin Ducksch,13.708391,-0.4048918,Ground Pass,"[66.1, 64.6]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,143261da-740a-4ba0-a31b-7b2e88ab2a6f,25,1,0,15,Ball Receipt*,Werder Bremen,Marvin Ducksch,Left Center Forward,From Kick Off,66.1,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,10100cf5-cf0c-42e3-9280-34f9f4492c18,26,1,0,15,Carry,Werder Bremen,Marvin Ducksch,Left Center Forward,From Kick Off,66.1,64.6,,,,,,,,"[66.4, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,533ffee0-b9fc-4065-a9db-cb729523d926,27,1,0,15,Pressure,Bayer Leverkusen,Jonathan Tah,Center Back,From Kick Off,51.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,7fd797d5-530c-4e27-bac7-8fa097c95abc,28,1,0,16,Pass,Werder Bremen,Marvin Ducksch,Left Center Forward,From Kick Off,66.4,63.8,Mitchell Weiser,7.0092797,-2.3057323,Ground Pass,"[61.7, 58.6]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c615b3b6-58de-4f77-8190-f0d7f80bbcff,29,1,0,16,Pressure,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,From Kick Off,57.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,8bad257e-432e-4054-bf83-7e43d9e61327,30,1,0,16,Ball Receipt*,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,61.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,83da156b-b8df-4712-9195-c754afd50aa1,31,1,0,16,Carry,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,61.7,58.6,,,,,,,,"[62.7, 55.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,76ebbb25-3467-413b-8497-f3e38f998e57,32,1,0,17,Pass,Werder Bremen,Mitchell Weiser,Right Wing Back,From Kick Off,62.7,55.2,Felix Agu,30.260536,-0.64944947,Ground Pass,"[86.8, 36.9]",Left Foot,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,9435187e-b274-47f3-ac95-472f1d615cf2,33,1,0,19,Ball Receipt*,Werder Bremen,Felix Agu,Left Wing Back,From Kick Off,85.1,26.8,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b8ea5d17-518b-4f87-86cf-557d57345a23,34,1,0,19,Pass,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,33.3,43.2,Lukáš Hrádecký,26.521688,-2.7792916,Ground Pass,"[8.5, 33.8]",Right Foot,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cd206d63-8024-4b53-a7ef-640785d596d8,35,1,0,22,Ball Receipt*,Bayer Leverkusen,Lukáš Hrádecký,Goalkeeper,Regular Play,8.5,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,6380fc56-e4e1-4456-ba28-d66cc84b4938,36,1,0,22,Carry,Bayer Leverkusen,Lukáš Hrádecký,Goalkeeper,Regular Play,8.5,33.8,,,,,,,,"[8.5, 33.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,147de3eb-2cae-479d-be6f-e0e1e2dc30de,37,1,0,23,Pass,Bayer Leverkusen,Lukáš Hrádecký,Goalkeeper,Regular Play,8.5,33.8,Edmond Fayçal Tapsoba,13.958868,-1.0783106,Ground Pass,"[15.1, 21.5]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0b0c06ab-b248-4e8d-bffb-48347e5a7028,38,1,0,25,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,Regular Play,15.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,7d53fbf2-c747-4ad8-9db5-8c11049e5496,39,1,0,25,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,Regular Play,15.1,21.5,,,,,,,,"[22.3, 19.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,1d43d9bb-9f3e-4ee1-85c8-1773543caa18,40,1,0,27,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,Regular Play,22.3,19.5,Robert Andrich,15.8,0.0,Ground Pass,"[38.1, 19.5]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,448261ef-cea2-4a3d-b961-cb25a3f533c0,41,1,0,28,Ball Receipt*,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,38.1,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,83a7c9d1-b44d-412d-b3bc-b75995f6d66d,42,1,0,28,Carry,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,38.1,19.5,,,,,,,,"[38.1, 19.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ba58c1f0-2eb3-4a70-86e3-50cea43cb3b8,43,1,0,28,Pass,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,38.1,19.5,Edmond Fayçal Tapsoba,8.2,3.1415927,Ground Pass,"[29.9, 19.5]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,faa70b90-ef51-4172-94ef-e17ab2a199d5,44,1,0,29,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,Regular Play,29.9,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,7038813f-fae1-4d60-8b52-b76aed6805f1,45,1,0,29,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,Regular Play,29.9,19.5,,,,,,,,"[48.1, 28.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,029cd118-dc2a-4e3d-aa44-39288ac3e700,46,1,0,37,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,Left Center Back,Regular Play,48.1,28.6,Jonathan Tah,21.105923,1.5471041,Ground Pass,"[48.6, 49.7]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cfc1697c-57c6-4b09-99f6-df1542bbd18a,47,1,0,37,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,48.6,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,eeb2b4fa-0f12-4076-8de8-6b07e7947ea1,48,1,0,37,Carry,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,48.6,49.7,,,,,,,,"[54.5, 54.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,75b4f810-0483-47f7-b87f-dfab064b2781,49,1,0,39,Pass,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,54.5,54.3,Odilon Kossonou,11.951987,1.4111496,Ground Pass,"[56.4, 66.1]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b43786f6-baaa-4cea-97f7-c453357d0bac,50,1,0,40,Ball Receipt*,Bayer Leverkusen,Odilon Kossonou,Right Center Back,Regular Play,56.4,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0b5d2d5d-501f-446f-8ade-da31d97d3fb2,51,1,0,40,Carry,Bayer Leverkusen,Odilon Kossonou,Right Center Back,Regular Play,56.4,66.1,,,,,,,,"[56.6, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c5957688-d15c-47bf-939d-95333ddc53d4,52,1,0,41,Pressure,Werder Bremen,Romano Schmid,Left Center Midfield,Regular Play,59.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cd460252-ecf1-4f5e-a65e-f2919175a0f2,53,1,0,41,Pass,Bayer Leverkusen,Odilon Kossonou,Right Center Back,Regular Play,56.6,66.6,Jonathan Tah,12.485191,-2.1854594,Ground Pass,"[49.4, 56.4]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,d0c67785-b0c9-44be-a449-ccf4068aa7d8,54,1,0,42,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,49.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,194dad82-ef52-4c49-9480-be904cdc399f,55,1,0,42,Carry,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,49.4,56.4,,,,,,,,"[48.6, 55.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,a537b2d8-6895-4165-9a61-16af0ac6c9da,56,1,0,44,Pass,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,48.6,55.6,Granit Xhaka,30.510983,-1.4854777,Ground Pass,"[51.2, 25.2]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,bb9c1c05-9a8b-41d9-90c9-af278e29e575,57,1,0,46,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,51.2,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c78652f6-d89b-4702-bc28-ac6e37f6bd3c,58,1,0,46,Carry,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,51.2,25.2,,,,,,,,"[57.1, 20.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,9c1c3a13-867e-45a0-ac1d-4bd53c758e26,59,1,0,49,Pressure,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,60.9,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,3201ceee-1a9f-41f6-9573-0c4e53eeb850,60,1,0,50,Pass,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,57.1,20.8,Jonathan Tah,23.410467,1.6007019,Ground Pass,"[56.4, 44.2]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cad3f847-4632-4035-b96a-04091b228327,61,1,0,51,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,56.4,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ce42ca89-f5fc-49a9-9f98-80251b536fe1,62,1,0,51,Carry,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,56.4,44.2,,,,,,,,"[61.8, 54.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,12ac4b64-8bdc-41e0-a23a-71d9ebe7dc0a,63,1,0,53,Pass,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,61.8,54.3,Nathan Tella,29.486437,0.7830001,Ground Pass,"[82.7, 75.1]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b727f743-c48f-4ad8-86e6-1d5010c406ec,64,1,0,54,Ball Receipt*,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,82.7,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cf7ff871-c517-47a5-bf5c-7adbde700569,65,1,0,54,Carry,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,82.7,75.1,,,,,,,,"[83.5, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ea722a93-4143-448b-aaeb-66d37e41690d,66,1,0,55,Pass,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,83.5,76.2,Victor Okoh Boniface,10.480935,-1.4464413,Ground Pass,"[84.8, 65.8]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,15b26896-e9e4-4901-a84c-079785759509,67,1,0,56,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,84.8,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,deddab90-2a90-46ad-8684-8afef519b22a,68,1,0,56,Carry,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,84.8,65.8,,,,,,,,"[90.4, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,031c2b95-22d3-4635-b1ae-c3cd3a7f2a00,69,1,0,57,Pressure,Werder Bremen,Romano Schmid,Left Center Midfield,Regular Play,36.9,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,7a9e0311-6936-4f6d-aa56-90c0e6ff7b58,70,1,0,58,Pass,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,90.4,73.3,Jonas Hofmann,15.726728,-0.6727548,Ground Pass,"[102.7, 63.5]",Right Foot,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0f15f44c-0aae-48e0-bef2-62b942508c78,71,1,1,1,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,Right Attacking Midfield,Regular Play,92.8,66.6,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,649e09b9-11a7-4c60-b774-aef18c7200bb,72,1,1,1,Pass,Werder Bremen,Felix Agu,Left Wing Back,From Counter,17.4,16.6,Marvin Ducksch,28.999483,0.31193626,High Pass,"[45.0, 25.5]",Right Foot,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,e0e57b7b-f819-492f-b6f7-4464bc92b1b1,73,1,1,3,Ball Receipt*,Werder Bremen,Marvin Ducksch,Left Center Forward,From Counter,45.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,db37ea5c-5c37-4faa-8c94-e2fec162a980,74,1,1,3,Carry,Werder Bremen,Marvin Ducksch,Left Center Forward,From Counter,45.0,25.5,,,,,,,,"[45.0, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,3e6ae97c-0031-44e0-b708-59c10bbeccd0,75,1,1,3,Pass,Werder Bremen,Marvin Ducksch,Left Center Forward,From Counter,45.0,25.5,Nick Woltemade,9.121404,1.3045443,Ground Pass,"[47.4, 34.3]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0e2c4ef5-2fe0-495f-b607-6ef1bc24e4bb,76,1,1,4,Ball Receipt*,Werder Bremen,Nick Woltemade,Right Center Forward,From Counter,47.4,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,7215ae54-4650-4cf9-9de7-2398009715f8,77,1,1,4,Carry,Werder Bremen,Nick Woltemade,Right Center Forward,From Counter,47.4,34.3,,,,,,,,"[49.1, 29.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,eb855940-022b-44a6-968d-389f8165c721,78,1,1,4,Pressure,Bayer Leverkusen,Jonathan Tah,Center Back,From Counter,74.8,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,265ff095-89ef-4223-bf0f-53bb41f3f5a6,79,1,1,5,Pressure,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,From Counter,70.0,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c970a836-e82c-4702-963a-b53ee7e29864,80,1,1,5,Pass,Werder Bremen,Nick Woltemade,Right Center Forward,From Counter,49.1,29.4,Romano Schmid,18.613167,-1.1383885,Ground Pass,"[56.9, 12.5]",Right Foot,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,26d68be6-1c52-4095-837e-6ef48cfe9ed1,81,1,1,6,Ball Receipt*,Werder Bremen,Romano Schmid,Left Center Midfield,Regular Play,56.2,6.8,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,bd813572-a87b-40ac-bf56-ab3b95c6fbe1,82,1,1,6,Pass,Bayer Leverkusen,Odilon Kossonou,Right Center Back,Regular Play,63.2,67.6,Nathan Tella,7.387828,0.689539,Ground Pass,"[68.9, 72.3]",Right Foot,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,e00f19a4-664a-4697-a83e-26c46d7d3fd9,83,1,1,7,Ball Receipt*,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,68.9,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,8c768b43-81fe-4e34-aa4d-a42fb383c1db,84,1,1,7,Carry,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,68.9,72.3,,,,,,,,"[71.0, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,37b74872-a35f-48e4-99f5-b5798241d453,85,1,1,8,Pressure,Werder Bremen,Nick Woltemade,Right Center Forward,Regular Play,48.6,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,961a0a17-d54b-4059-a1ef-a2860e5579d7,86,1,1,11,Pass,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,71.0,73.3,Granit Xhaka,11.400438,-1.8008825,Ground Pass,"[68.4, 62.2]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,52f16daa-c014-4d88-91b9-918846d81f27,87,1,1,11,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,68.4,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,21b146f5-91d8-4449-b0bd-b816165bb0b9,88,1,1,11,Carry,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,68.4,62.2,,,,,,,,"[66.3, 62.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ace8b81d-4775-48b4-8fac-30809fc30b4d,89,1,1,12,Pressure,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,51.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,01817480-a223-4835-861f-9feb7227d63c,90,1,1,12,Pass,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,66.3,62.2,Jonathan Tah,13.3,3.1415927,Ground Pass,"[53.0, 62.2]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,d15546e4-5cd0-49f9-add3-140d4b0603ff,91,1,1,13,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,53.0,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,6806b1e1-b980-4240-b62f-12f2f82ffbb2,92,1,1,13,Carry,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,53.0,62.2,,,,,,,,"[54.8, 60.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5fe923a5-aaa7-45fd-87cc-0538660db639,93,1,1,17,Pass,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,54.8,60.8,Granit Xhaka,8.268011,-0.5611634,Ground Pass,"[61.8, 56.4]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
